cn106_cn106_5543 0	0.379979	0.012000	0.161000	0.000000	0.552979	S	6671	2048
cn106_cn106_5564 0	0.459834	0.154000	0.216000	0.000000	0.829834	S	6684	2048
cn106_cn106_5579 0	0.345930	0.010000	0.272000	0.000000	0.627930	S	6693	2048
cn106_cn106_5585 0	1.045908	0.009000	0.251000	0.000000	1.305908	S	6696	2048
cn106_cn106_5607 0	0.888828	2993.306000	0.104000	0.000000	2994.298828	S	6707	2048
cn106_cn106_5635 0	2.238074	3000.275000	0.088000	0.000000	3002.601074	S	6731	2048
cn106_cn106_5638 0	2.449111	3000.428000	0.087000	0.000000	3002.964111	S	6733	2048
cn106_cn106_5629 0	4.120148	3000.569000	0.138000	0.000000	3004.827148	S	6727	2048
cn106_cn106_5640 0	3.470164	3000.682000	0.091000	0.000000	3004.243164	S	6734	2048
cn106_cn106_5644 0	3.538146	3001.026000	0.086000	0.000000	3004.650146	S	6736	2048
cn106_cn106_5642 0	3.819945	3001.137000	0.087000	0.000000	3005.043945	S	6735	2048
cn104_cn106_5687 1	3.176197	5975.059000	0.385000	0.007000	5978.627197	S	6666	1024
cn104_cn106_5698 1	2.245029	5973.390000	0.394000	0.001000	5976.030029	S	6680	1024
cn104_cn106_5691 1	3.771936	5974.216000	0.294000	0.002000	5978.283936	S	6674	1024
cn104_cn106_5703 1	3.257922	5973.161000	0.624000	0.002000	5977.044922	S	6682	1024
cn104_cn106_5714 1	8.306025	5971.155000	0.464000	0.001000	5979.926025	S	6683	1024
cn104_cn106_5731 1	11.421986	5968.785000	0.677000	0.002000	5980.885986	S	6686	1024
cn104_cn106_5749 1	12.986988	5965.696000	0.503000	0.002000	5979.187988	S	6701	1024
cn104_cn106_5738 1	18.087012	5967.307000	1.042000	0.001000	5986.437012	S	6691	1024
cn101_cn106_17133 1	56.050865	5957.628000	0.230000	0.003000	6013.911865	S	6664	0
cn101_cn106_17134 1	56.822008	5957.321000	0.188000	0.002000	6014.333008	S	6665	0
cn101_cn106_17143 1	56.686076	5957.718000	0.372000	0.002000	6014.778076	S	6667	0
cn106_cn106_5662 0	3.863869	5996.911000	0.116000	0.000000	6000.890869	S	6751	2048
cn101_cn106_17151 1	57.876785	5957.576000	0.451000	0.001000	6015.904785	S	6668	0
cn101_cn106_17152 1	57.975857	5958.175000	0.176000	0.002000	6016.328857	S	6669	0
cn101_cn106_17153 1	58.365838	5958.008000	0.183000	0.002000	6016.558838	S	6670	0
cn101_cn106_17154 1	58.725102	5957.814000	0.163000	0.002000	6016.704102	S	6672	0
cn101_cn106_17157 1	60.729869	5955.521000	0.388000	0.002000	6016.640869	S	6675	0
cn101_cn106_17163 1	61.644896	5951.689000	0.284000	0.001000	6013.618896	S	6687	0
cn101_cn106_17176 1	61.587982	5952.041000	0.151000	0.002000	6013.781982	S	6694	0
cn101_cn106_17175 1	63.052939	5951.259000	0.324000	0.002000	6014.637939	S	6692	0
cn101_cn106_17177 1	62.265932	5951.838000	0.199000	0.002000	6014.304932	S	6695	0
cn101_cn106_17178 1	61.532986	5951.924000	0.428000	0.001000	6013.885986	S	6697	0
cn101_cn106_17179 1	61.498982	5951.939000	0.343000	0.001000	6013.781982	S	6698	0
cn106_cn106_5679 0	4.078975	6001.288000	0.082000	0.000000	6005.448975	S	6767	2048
cn106_cn106_5687 0	1.769906	6003.275000	0.084000	0.000000	6005.128906	S	6774	2048
cn101_cn106_17239 1	61.285105	8919.072000	0.200000	0.001000	8980.558105	S	6703	0
cn101_cn106_17238 1	65.927969	8914.947000	0.166000	0.002000	8981.042969	S	6702	0
cn106_cn106_5703 0	1.366025	9002.728000	0.082000	0.000000	9004.176025	S	6789	2048
cn106_cn106_5715 0	0.353883	9004.085000	0.066000	0.000000	9004.504883	S	6800	2048
cn106_cn106_5727 0	0.419879	12007.387000	0.094000	0.000000	12007.900879	S	6811	2048
cn106_cn106_5734 0	0.248881	12008.231000	0.098000	0.000000	12008.577881	S	6817	2048
cn106_cn106_5738 0	0.307160	12008.485000	0.097000	0.000000	12008.889160	S	6820	2048
cn106_cn106_5740 0	0.566123	12008.487000	0.098000	0.000000	12009.151123	S	6821	2048
cn106_cn106_5743 0	0.470148	12008.668000	0.064000	0.000000	12009.202148	S	6823	2048
cn106_cn106_5750 0	0.684156	12009.161000	0.065000	0.000000	12009.910156	S	6829	2048
cn106_cn106_5759 0	0.521996	12009.908000	0.091000	0.000000	12010.520996	S	6837	2048
cn106_cn106_5769 0	0.397092	15012.888000	0.159000	0.000000	15013.444092	S	6846	2048
cn106_cn106_5772 0	0.393064	15013.230000	0.093000	0.000000	15013.716064	S	6848	2048
cn107_cn106_5256 1	1.422102	15220.715000	0.186000	0.006000	15222.329102	S	6777	3072
cn106_cn106_5788 0	1.138934	18020.503000	0.090000	0.000000	18021.731934	S	6863	2048
cn106_cn106_5790 0	1.568150	18021.166000	0.145000	0.000000	18022.879150	S	6864	2048
cn106_cn106_5792 0	2.269992	18021.181000	0.091000	0.000000	18023.541992	S	6865	2048
cn106_cn106_5794 0	2.566105	18021.488000	0.129000	0.000000	18024.183105	S	6866	2048
cn106_cn106_5797 0	2.436098	18021.825000	0.089000	0.000000	18024.350098	S	6868	2048
cn106_cn106_5802 0	2.337051	18022.054000	0.086000	0.000000	18024.477051	S	6872	2048
cn106_cn106_5816 0	0.837979	18025.128000	0.087000	0.000000	18026.052979	S	6885	2048
cn106_cn106_5828 0	0.487041	21024.423000	0.557000	0.000000	21025.467041	S	6896	2048
cn107_cn106_5471 1	1.378008	21030.637000	0.190000	0.003000	21032.208008	S	6913	3072
cn101_cn106_20117 1	42.536943	21304.760000	0.193000	0.002000	21347.491943	S	6706	0
cn101_cn106_20125 1	3041.884211	18310.373000	0.232000	0.002000	21352.491211	S	6689	0
cn101_cn106_20127 1	3046.027088	18310.174000	0.387000	0.002000	21356.590088	S	6678	0
cn101_cn106_20128 1	3044.227004	18310.373000	0.253000	0.001000	21354.854004	S	6688	0
cn101_cn106_20130 1	3044.463137	18310.272000	0.153000	0.002000	21354.890137	S	6690	0
cn101_cn106_20132 1	3040.521006	18310.229000	0.154000	0.002000	21350.906006	S	6705	0
cn101_cn106_20134 1	3040.900910	18310.157000	0.174000	0.001000	21351.232910	S	6704	0
cn101_cn106_20136 1	3047.500914	18310.061000	0.148000	0.002000	21357.711914	S	6681	0
cn101_cn106_20139 1	40.187160	21310.427000	0.123000	0.027000	21350.764160	S	6712	0
cn101_cn106_20142 1	40.301793	21310.142000	0.166000	0.003000	21350.612793	S	6716	0
cn101_cn106_20144 1	40.791119	21310.130000	0.124000	0.002000	21351.047119	S	6713	0
cn101_cn106_20147 1	41.339918	21309.938000	0.161000	0.002000	21351.440918	S	6710	0
cn101_cn106_20149 1	40.916076	21314.812000	0.297000	0.003000	21356.028076	S	6718	0
cn101_cn106_20151 1	41.628098	21314.879000	0.216000	0.002000	21356.725098	S	6715	0
cn101_cn106_20153 1	41.409805	21315.223000	0.165000	0.002000	21356.799805	S	6717	0
cn101_cn106_20154 1	42.033045	21315.401000	0.135000	0.002000	21357.571045	S	6711	0
cn101_cn106_20156 1	41.669043	21315.455000	0.142000	0.003000	21357.269043	S	6719	0
cn101_cn106_20158 1	41.670814	21315.505000	0.132000	0.002000	21357.309814	S	6721	0
cn101_cn106_20162 1	42.274137	21314.979000	0.135000	0.002000	21357.390137	S	6722	0
cn101_cn106_20164 1	41.613965	21314.563000	0.135000	0.002000	21356.313965	S	6730	0
