cn102_cn102_110 0	0.535953	0.032000	0.184000	0.000000	0.751953	1671	512
cn104_cn102_143 2	2.084059	0.094000	0.132000	0.000000	2.310059	1666	1024
cn102_cn102_115 0	1.152088	0.048000	0.140000	0.000000	1.340088	1674	512
cn106_cn102_158 1	1.849029	0.208000	0.098000	0.000000	2.155029	1670	2048
cn104_cn102_147 2	2.243885	0.228000	0.085000	0.000000	2.556885	1669	1024
cn106_cn102_160 1	2.002775	0.184000	0.083000	0.000000	2.269775	1673	2048
cn102_cn102_131 0	0.310844	0.010000	0.144000	0.000000	0.464844	1684	512
cn101_cn102_1990 1	1.824166	4.207000	0.139000	0.000000	6.170166	1667	0
cn106_cn102_164 1	1.081984	0.160000	0.092000	0.000000	1.333984	1690	2048
cn104_cn102_149 2	2.069928	0.170000	0.086000	0.000000	2.325928	1688	1024
cn102_cn102_154 0	0.242996	0.031000	0.497000	0.000000	0.770996	1700	512
cn106_cn102_166 1	0.964979	0.305000	0.158000	0.000000	1.427979	1701	2048
cn105.cs.uwaterloo.ca_cn102_17 1	0.850025	0.237000	0.089000	0.000000	1.176025	1705	1536
cn106_cn102_168 1	0.993146	0.196000	0.086000	0.000000	1.275146	1706	2048
cn102_cn102_171 0	0.336000	0.009000	0.155000	0.000000	0.500000	1712	512
cn101_cn102_2035 1	1.873871	8.588000	0.356000	0.000000	10.817871	1668	0
cn102_cn102_178 0	0.345025	0.123000	0.208000	0.000000	0.676025	1716	512
cn106_cn102_170 1	1.018885	0.322000	0.091000	0.000000	1.431885	1714	2048
cn104_cn102_152 2	2.285832	0.710000	0.157000	0.000000	3.152832	1710	1024
cn102_cn102_181 0	0.646012	0.646000	0.395000	0.000000	1.687012	1717	512
cn102_cn102_185 0	0.641992	0.902000	0.123000	0.000000	1.666992	1718	512
cn101_cn102_2043 1	2.391127	9.583000	0.281000	0.000000	12.255127	1672	0
cn106_cn102_172 1	0.715057	1.081000	0.087000	0.000000	1.883057	1720	2048
cn102_cn102_196 0	0.335014	0.891000	0.138000	0.000000	1.364014	1724	512
cn104_cn102_155 2	1.747023	1.032000	0.095000	0.000000	2.874023	1719	1024
cn106_cn102_176 1	1.261002	1.341000	0.075000	0.000000	2.677002	1722	2048
cn106_cn102_178 1	1.511949	1.176000	0.085000	0.000000	2.772949	1723	2048
cn106_cn102_182 1	1.035852	1.282000	0.105000	0.000000	2.422852	1726	2048
cn102_cn102_226 0	0.322131	0.009000	0.153000	0.000000	0.484131	1746	512
cn106_cn102_186 1	1.224781	0.116000	0.085000	0.000000	1.425781	1744	2048
cn101_cn102_2109 1	2.552953	14.477000	0.097000	0.000000	17.126953	1675	0
cn104_cn102_169 2	1.495988	3.674000	0.143000	0.000000	5.312988	1750	1024
cn101_cn102_2123 1	3.682145	18.106000	0.810000	0.000000	22.598145	1676	0
cn101_cn102_2130 1	4.446916	17.869000	0.323000	0.000000	22.638916	1677	0
cn106_cn102_190 1	5.311914	1.916000	0.109000	0.000000	7.336914	1751	2048
cn102_cn102_248 0	0.547098	1.999000	0.179000	0.000000	2.725098	1753	512
cn101_cn102_2154 1	4.571867	18.933000	0.209000	0.000000	23.713867	1678	0
cn101_cn102_2158 1	4.040957	19.256000	0.434000	0.000000	23.730957	1679	0
cn101_cn102_2163 1	3.785898	19.351000	0.159000	0.000000	23.295898	1680	0
cn101_cn102_2168 1	3.904883	19.150000	0.325000	0.000000	23.379883	1681	0
cn104_cn102_187 2	2.266000	1.271000	0.088000	0.000000	3.625000	1755	1024
cn101_cn102_2175 1	3.995971	19.597000	0.252000	0.000000	23.844971	1682	0
cn101_cn102_2179 1	3.882025	19.697000	0.472000	0.000000	24.051025	1683	0
cn101_cn102_2184 1	3.760771	20.172000	0.108000	0.000000	24.040771	1685	0
cn101_cn102_2190 1	3.611854	20.633000	0.105000	0.000000	24.349854	1686	0
cn101_cn102_2203 1	3.934004	21.733000	0.187000	0.000000	25.854004	1687	0
cn102_cn102_296 0	0.372959	0.119000	0.416000	0.000000	0.907959	1780	512
cn101_cn102_2206 1	3.930994	22.174000	0.239000	0.000000	26.343994	1689	0
cn101_cn102_2210 1	3.737859	22.398000	0.245000	0.000000	26.380859	1691	0
cn104_cn102_205 2	2.321076	0.097000	0.110000	0.000000	2.528076	1776	1024
cn101_cn102_2213 1	4.216152	22.989000	0.101000	0.000000	27.306152	1692	0
cn101_cn102_2215 1	4.109822	23.387000	0.146000	0.000000	27.642822	1693	0
cn101_cn102_2222 1	4.272916	23.312000	0.304000	0.000000	27.888916	1695	0
cn101_cn102_2223 1	4.504951	23.744000	0.076000	0.000000	28.324951	1696	0
cn101_cn102_2229 1	5.025039	23.863000	0.152000	0.000000	29.040039	1694	0
cn101_cn102_2231 1	4.387000	24.956000	0.157000	0.000000	29.500000	1697	0
cn101_cn102_2234 1	3.966023	25.427000	0.106000	0.000000	29.499023	1698	0
cn106_cn102_194 1	2.505820	1.604000	0.481000	0.000000	4.590820	1786	2048
cn101_cn102_2239 1	4.021871	26.568000	0.228000	0.000000	30.817871	1699	0
cn101_cn102_2241 1	3.304125	26.432000	0.092000	0.000000	29.828125	1702	0
cn107_cn102_12 1	3.209965	1.679000	0.050000	0.000000	4.938965	1789	3072
cn101_cn102_2244 1	3.878986	26.788000	0.094000	0.000000	30.760986	1703	0
cn101_cn102_2245 1	3.570041	27.264000	0.133000	0.000000	30.967041	1704	0
cn102_cn102_320 0	2.261941	2.473000	0.455000	0.000000	5.189941	1791	512
cn101_cn102_2247 1	3.156947	28.040000	0.149000	0.000000	31.345947	1707	0
cn101_cn102_2249 1	2.530055	28.551000	0.250000	0.000000	31.331055	1709	0
cn101_cn102_2253 1	2.182963	29.201000	0.378000	0.000000	31.761963	1708	0
cn101_cn102_2256 1	1.652848	29.731000	0.310000	0.000000	31.693848	1711	0
cn101_cn102_2257 1	1.298000	29.839000	0.113000	0.000000	31.250000	1713	0
cn104_cn102_209 2	2.294980	3.843000	0.092000	0.000000	6.229980	1794	1024
cn101_cn102_2263 1	1.996139	29.637000	0.184000	0.000000	31.817139	1715	0
cn106_cn102_198 1	2.117059	3.269000	0.174000	0.000000	5.560059	1796	2048
cn102_cn102_350 0	0.470088	2.858000	0.637000	0.000000	3.965088	1799	512
cn101_cn102_2277 1	1.438123	29.865000	0.223000	0.000000	31.526123	1721	0
cn102_cn102_353 0	0.877937	3.146000	0.562000	0.000000	4.585938	1800	512
cn106_cn102_202 1	1.859080	2.399000	0.124000	0.000000	4.382080	1801	2048
