cn101_cn107_17823 1	47.154170	14926.383000	0.235000	0.002000	14973.774170	S	8528	0
cn101_cn107_17825 1	46.950971	14926.704000	0.188000	0.002000	14973.844971	S	8530	0
cn101_cn107_17833 1	47.089928	14926.888000	0.221000	0.002000	14974.200928	S	8531	0
cn101_cn107_17834 1	47.005045	14927.227000	0.212000	0.002000	14974.446045	S	8532	0
cn101_cn107_17835 1	47.304916	14927.286000	0.171000	0.002000	14974.763916	S	8533	0
cn101_cn107_17836 1	47.243988	14927.633000	0.184000	0.002000	14975.062988	S	8534	0
cn101_cn107_17837 1	47.015898	14927.836000	0.192000	0.002000	14975.045898	S	8537	0
cn101_cn107_17853 1	46.246076	14928.315000	1.090000	0.002000	14975.653076	S	8541	0
cn101_cn107_17854 1	45.987131	14929.197000	0.173000	0.002000	14975.359131	S	8547	0
cn107_cn107_4753 0	4.269922	15000.809000	0.091000	0.000000	15005.169922	S	9511	3072
cn107_cn107_5114 0	0.582928	15005.529000	0.089000	0.000000	15006.200928	S	9871	3072
cn107_cn107_5132 0	0.563994	15007.814000	0.091000	0.000000	15008.468994	S	9888	3072
cn104_cn107_6248 1	2.414123	20966.297000	0.314000	0.001000	20969.026123	S	8338	1024
cn104_cn107_6254 1	2.846006	20966.082000	0.226000	0.002000	20969.156006	S	8344	1024
cn104_cn107_6245 1	4.850947	20966.272000	0.659000	0.064000	20971.845947	S	8330	1024
cn104_cn107_6261 1	4.361963	20966.157000	0.367000	0.001000	20970.886963	S	8347	1024
cn104_cn107_6252 1	5.222018	20966.526000	0.342000	0.003000	20972.093018	S	8341	1024
cn104_cn107_6259 1	5.445955	20966.477000	0.255000	0.001000	20972.178955	S	8346	1024
cn104_cn107_6269 1	5.516064	20966.100000	0.223000	0.002000	20971.841064	S	8357	1024
cn104_cn107_6282 1	5.269939	20965.505000	0.236000	0.002000	20971.012939	S	8373	1024
cn104_cn107_6286 1	5.602918	20965.537000	0.300000	0.001000	20971.440918	S	8375	1024
cn104_cn107_6290 1	5.702104	20965.523000	0.397000	0.009000	20971.631104	S	8378	1024
cn104_cn107_6273 1	6.273143	20967.348000	0.174000	0.001000	20973.796143	S	8369	1024
cn104_cn107_6280 1	6.846092	20967.419000	0.427000	0.002000	20974.694092	S	8372	1024
cn104_cn107_6265 1	10.031053	20967.624000	0.247000	0.002000	20977.904053	S	8350	1024
cn104_cn107_6292 1	8.120926	20966.147000	0.255000	0.001000	20974.523926	S	8381	1024
cn104_cn107_6297 1	10.392836	20964.083000	0.404000	0.002000	20974.881836	S	8391	1024
cn104_cn107_6299 1	10.366084	20964.537000	0.206000	0.002000	20975.111084	S	8393	1024
cn104_cn107_6321 1	8.854094	20964.329000	0.311000	0.002000	20973.496094	S	8410	1024
cn104_cn107_6362 1	8.144217	20961.732000	0.269000	0.002000	20970.147217	S	8437	1024
cn105.cs.uwaterloo.ca_cn107_5503 1	2.449123	20969.487000	0.213000	0.002000	20972.151123	S	9385	1536
cn105.cs.uwaterloo.ca_cn107_5545 2	2.296037	21063.455000	0.359000	0.003000	21066.113037	S	8418	1536
cn101_cn107_20178 1	3008.387043	18262.822000	0.183000	0.002000	21271.394043	S	8543	0
cn101_cn107_20180 1	3009.585932	18263.105000	0.237000	0.002000	21272.929932	S	8539	0
cn101_cn107_20183 1	3010.519023	18262.783000	0.195000	0.002000	21273.499023	S	8538	0
cn101_cn107_20185 1	3009.992057	18262.469000	0.171000	0.001000	21272.633057	S	8548	0
cn101_cn107_20187 1	3011.809186	18262.013000	0.241000	0.002000	21274.065186	S	8540	0
cn101_cn107_20189 1	3012.319965	18261.679000	0.187000	0.003000	21274.188965	S	8542	0
cn101_cn107_20192 1	3013.269006	18260.895000	0.240000	0.002000	21274.406006	S	8544	0
cn101_cn107_20195 1	7.448020	21266.474000	0.220000	0.003000	21274.145020	S	8550	0
cn101_cn107_20196 1	7.925982	21266.078000	0.151000	0.002000	21274.156982	S	8554	0
cn101_cn107_20199 1	8.777086	21265.836000	0.173000	0.002000	21274.788086	S	8552	0
cn101_cn107_20200 1	9.168047	21265.426000	0.152000	0.002000	21274.748047	S	8557	0
cn101_cn107_20203 1	9.693945	21265.197000	0.151000	0.002000	21275.043945	S	8558	0
cn101_cn107_20204 1	10.161961	21265.405000	0.141000	0.002000	21275.709961	S	8555	0
cn101_cn107_20207 1	10.968135	21265.270000	0.223000	0.002000	21276.463135	S	8551	0
