planetlab1.cis.upenn.edu_planetlabpc1.upf.edu_359 3	2828.876953	948.307000	0.025000	0.000000	2828.876953	31615	2560	s	1357340733433.261963
planetlab4.wail.wisc.edu_planetlabpc1.upf.edu_1662 1	6193.338135	3781.245000	0.017000	0.000000	6193.338135	31651	96	s	1357340736798.163086
plgmu2.ite.gmu.edu_planetlabpc1.upf.edu_1852 3	11530.108887	0.062000	0.049000	0.000000	11530.108887	31646	1536	s	1357340742134.865967
nodea.howard.edu_planetlabpc1.upf.edu_1618 3	11982.798096	0.020000	0.014000	0.000000	11982.798096	31845	3072	s	1357340742590.735107
plgmu2.ite.gmu.edu_planetlabpc1.upf.edu_1879 3	12197.465820	0.517000	0.054000	0.000000	12197.465820	31723	1536	s	1357340742803.294922
planetlab1.poly.edu_planetlabpc1.upf.edu_1063 2	12213.528076	2062.917000	0.039000	0.000000	12213.528076	32003	3104	s	1357340742823.666016
planetlab3.wail.wisc.edu_planetlabpc1.upf.edu_884 4	12349.335938	0.121000	0.032000	0.000000	12349.335938	32191	3328	s	1357340742962.115967
planetlabpc1.upf.edu_planetlabpc1.upf.edu_779 0	12617.581055	12617.314000	0.022000	0.000000	12617.581055	32245	1120	s	1357340743231.136963
planetlab2.cs.umass.edu_planetlabpc1.upf.edu_1652 2	13584.740967	0.643000	0.026000	0.000000	13584.740967	31885	1568	s	1357340744193.239014
nodea.howard.edu_planetlabpc1.upf.edu_1755 3	13975.062012	0.324000	0.017000	0.000000	13975.062012	32293	3072	s	1357340744589.643066
nodea.howard.edu_planetlabpc1.upf.edu_1767 3	14594.330811	0.081000	0.029000	0.000000	14594.330811	32325	3072	s	1357340745209.378906
planetlab1.temple.edu_planetlabpc1.upf.edu_5096 2	14842.628906	8805.934000	0.019000	0.000000	14842.628906	31724	1024	s	1357340745448.469971
planetlab1.temple.edu_planetlabpc1.upf.edu_5178 2	15038.742188	8885.596000	0.125000	0.000000	15038.742188	31735	1024	s	1357340745645.070068
planetlab1.temple.edu_planetlabpc1.upf.edu_5352 2	15337.510986	9029.359000	0.013000	0.000000	15337.510986	31754	1024	s	1357340745944.142090
plgmu2.ite.gmu.edu_planetlabpc1.upf.edu_2169 3	15379.466064	1.529000	0.077000	0.000000	15379.466064	32235	1536	s	1357340745992.885010
planetlab1.temple.edu_planetlabpc1.upf.edu_5444 2	15607.450928	9190.821000	0.013000	0.000000	15607.450928	31764	1024	s	1357340746214.197021
planetlab1.temple.edu_planetlabpc1.upf.edu_5542 2	15838.108887	9359.804000	0.069000	0.000000	15838.108887	31775	1024	s	1357340746445.010986
planetlab4.wail.wisc.edu_planetlabpc1.upf.edu_3667 1	15879.832031	7495.285000	0.034000	0.000000	15879.832031	31976	96	s	1357340746489.571045
cs-planetlab3.cs.surrey.sfu.ca_planetlabpc1.upf.edu_1222 9	15897.437988	0.033000	0.012000	0.000000	15897.437988	32262	1696	s	1357340746511.250977
planetlab1.temple.edu_planetlabpc1.upf.edu_5591 2	15971.644043	9422.735000	0.023000	0.000000	15971.644043	31778	1024	s	1357340746578.581055
planetlab1.temple.edu_planetlabpc1.upf.edu_5665 2	16101.901855	9511.037000	0.021000	0.000000	16101.901855	31786	1024	s	1357340746709.085938
planetlab1.temple.edu_planetlabpc1.upf.edu_5649 2	16102.999023	9503.952000	0.021000	0.000000	16102.999023	31784	1024	s	1357340746710.159912
planetlab1.temple.edu_planetlabpc1.upf.edu_5677 2	16136.384033	9529.736000	0.018000	0.000000	16136.384033	31787	1024	s	1357340746743.580078
planetlab1.temple.edu_planetlabpc1.upf.edu_5709 2	16246.763916	9599.580000	0.018000	0.000000	16246.763916	31790	1024	s	1357340746853.993896
planetlab1.cis.upenn.edu_planetlabpc1.upf.edu_1366 3	16556.166992	11755.774000	0.025000	0.000000	16556.166992	31692	2560	s	1357340747161.595947
planetlab1.georgetown.edu_planetlabpc1.upf.edu_4184 3	16704.926025	0.025000	0.018000	0.000000	16704.926025	31625	576	s	1357340747309.435059
planetlab1.temple.edu_planetlabpc1.upf.edu_5908 2	16809.130859	9850.684000	0.016000	0.000000	16809.130859	31802	1024	s	1357340747416.513916
planetlab1.temple.edu_planetlabpc1.upf.edu_5978 2	16965.626953	9982.208000	0.018000	0.000000	16965.626953	31808	1024	s	1357340747573.093018
planetlab1.temple.edu_planetlabpc1.upf.edu_6497 2	18145.788818	10571.310000	0.020000	0.000000	18145.788818	31823	1024	s	1357340748753.440918
planetlab1.temple.edu_planetlabpc1.upf.edu_6604 2	18398.962891	10663.681000	0.022000	0.000000	18398.962891	31831	1024	s	1357340749006.712891
planetlab1.temple.edu_planetlabpc1.upf.edu_6654 2	18460.591064	10666.680000	0.018000	0.000000	18460.591064	31835	1024	s	1357340749068.402100
planetlab1.temple.edu_planetlabpc1.upf.edu_6656 2	18465.058105	10671.450000	0.011000	0.000000	18465.058105	31837	1024	s	1357340749072.892090
planetlab1.temple.edu_planetlabpc1.upf.edu_6658 2	18465.501953	10668.770000	0.017000	0.000000	18465.501953	31839	1024	s	1357340749073.358887
planetlab1.temple.edu_planetlabpc1.upf.edu_6669 2	18481.231934	10669.181000	0.020000	0.000000	18481.231934	31838	1024	s	1357340749089.077881
planetlab1.temple.edu_planetlabpc1.upf.edu_6746 2	18665.828125	10726.179000	0.017000	0.000000	18665.828125	31850	1024	s	1357340749273.864014
planetlab1.temple.edu_planetlabpc1.upf.edu_6838 2	18865.717041	10765.177000	0.074000	0.000000	18865.717041	31871	1024	s	1357340749474.037109
