cn106_cn104_316 1	2.688965	0.044000	0.182000	0.000000	2.688965	3332	2048	s	1357320435801.309082	1357320435798.620117
cn104_cn104_342 0	1.354004	0.015000	0.197000	0.000000	1.354004	3342	1024	s	1357320435801.825928	1357320435800.471924
cn106_cn104_318 1	2.192139	0.062000	0.095000	0.000000	2.192139	3338	2048	s	1357320435802.205078	1357320435800.012939
cn104_cn104_352 0	0.604980	0.009000	0.117000	0.000000	0.604980	3348	1024	s	1357320435803.116943	1357320435802.511963
cn106_cn104_320 1	1.080078	0.084000	0.090000	0.000000	1.080078	3359	2048	s	1357320435805.468994	1357320435804.388916
cn104_cn104_376 0	0.618896	0.010000	0.227000	0.000000	0.618896	3368	1024	s	1357320435806.385010	1357320435805.766113
cn107_cn104_40 1	1.403076	0.111000	0.044000	0.000000	1.403076	3367	3072	s	1357320435806.822021	1357320435805.418945
cn106_cn104_322 1	1.198975	0.229000	0.084000	0.000000	1.198975	3369	2048	s	1357320435807.293945	1357320435806.094971
cn106_cn104_325 1	1.293945	0.060000	0.112000	0.000000	1.293945	3376	2048	s	1357320435809.020996	1357320435807.727051
cn104_cn104_401 0	0.663818	0.013000	0.104000	0.000000	0.663818	3387	1024	s	1357320435810.066895	1357320435809.403076
cn106_cn104_330 1	1.470947	0.075000	0.107000	0.000000	1.470947	3393	2048	s	1357320435812.458008	1357320435810.987061
cn104_cn104_417 0	0.703857	0.031000	0.280000	0.000000	0.703857	3400	1024	s	1357320435813.096924	1357320435812.393066
cn107_cn104_42 1	1.214844	0.128000	0.075000	0.000000	1.214844	3410	3072	s	1357320435815.751953	1357320435814.537109
cn104_cn104_443 0	0.645020	0.076000	0.132000	0.000000	0.645020	3423	1024	s	1357320435817.498047	1357320435816.853027
cn106_cn104_332 1	1.625000	0.236000	0.094000	0.000000	1.625000	3420	2048	s	1357320435817.938965	1357320435816.313965
cn104_cn104_445 0	1.431885	0.038000	0.132000	0.000000	1.431885	3424	1024	s	1357320435818.514893	1357320435817.083008
cn104_cn104_457 0	0.465088	0.009000	0.130000	0.000000	0.465088	3432	1024	s	1357320435819.571045	1357320435819.105957
cn104_cn104_459 0	0.733887	0.012000	0.157000	0.000000	0.733887	3433	1024	s	1357320435819.990967	1357320435819.257080
cn104_cn104_463 0	0.935791	0.011000	0.285000	0.000000	0.935791	3434	1024	s	1357320435820.431885	1357320435819.496094
cn104_cn104_467 0	0.612793	0.015000	0.123000	0.000000	0.612793	3436	1024	s	1357320435821.097900	1357320435820.485107
cn106_cn104_334 1	1.163818	0.086000	0.093000	0.000000	1.163818	3438	2048	s	1357320435822.044922	1357320435820.881104
cn104_cn104_482 0	0.492920	0.010000	0.140000	0.000000	0.492920	3448	1024	s	1357320435822.979980	1357320435822.487061
cn106_cn104_336 1	1.019043	0.091000	0.094000	0.000000	1.019043	3451	2048	s	1357320435824.136963	1357320435823.117920
cn106_cn104_338 1	0.937012	0.066000	0.107000	0.000000	0.937012	3459	2048	s	1357320435825.351074	1357320435824.414062
cn104_cn104_505 0	0.575195	0.010000	0.135000	0.000000	0.575195	3467	1024	s	1357320435826.267090	1357320435825.691895
cn106_cn104_340 1	1.058838	0.082000	0.101000	0.000000	1.058838	3477	2048	s	1357320435828.201904	1357320435827.143066
cn105.cs.uwaterloo.ca_cn104_55 1	1.174072	0.092000	0.118000	0.000000	1.174072	3479	1536	s	1357320435828.529053	1357320435827.354980
cn104_cn104_534 0	0.383057	0.016000	0.101000	0.000000	0.383057	3492	1024	s	1357320435829.991943	1357320435829.608887
cn106_cn104_342 1	1.023193	0.093000	0.095000	0.000000	1.023193	3500	2048	s	1357320435831.965088	1357320435830.941895
cn104_cn104_551 0	0.619141	0.014000	0.174000	0.000000	0.619141	3506	1024	s	1357320435832.329102	1357320435831.709961
cn101_cn104_4048 1	60.094971	56.601000	0.612000	0.000000	60.094971	3334	0	s	1357320435859.007080	1357320435798.912109
cn101_cn104_4050 1	59.753906	57.124000	0.225000	0.000000	59.753906	3336	0	s	1357320435859.253906	1357320435799.500000
cn101_cn104_4052 1	60.302002	56.206000	0.375000	0.000000	60.302002	3335	0	s	1357320435859.510986	1357320435799.208984
cn101_cn104_4060 1	60.203857	55.805000	0.168000	0.000000	60.203857	3339	0	s	1357320435860.294922	1357320435800.091064
cn101_cn104_4076 1	62.916992	54.447000	0.303000	0.000000	62.916992	3344	0	s	1357320435863.812012	1357320435800.895020
cn101_cn104_4084 1	64.540771	53.983000	0.584000	0.000000	64.540771	3345	0	s	1357320435865.952881	1357320435801.412109
cn101_cn104_4086 1	64.509033	54.348000	0.226000	0.000000	64.509033	3346	0	s	1357320435866.383057	1357320435801.874023
cn101_cn104_4093 1	65.205078	54.694000	0.466000	0.000000	65.205078	3347	0	s	1357320435867.435059	1357320435802.229980
cn101_cn104_4094 1	65.322021	54.767000	0.138000	0.000000	65.322021	3349	0	s	1357320435867.969971	1357320435802.647949
cn101_cn104_4096 1	65.867188	54.438000	0.424000	0.000000	65.867188	3351	0	s	1357320435868.747070	1357320435802.879883
cn101_cn104_4099 1	66.474121	54.823000	0.177000	0.000000	66.474121	3350	0	s	1357320435869.247070	1357320435802.772949
cn101_cn104_4102 1	66.821045	55.110000	0.459000	0.000000	66.821045	3352	0	s	1357320435869.885986	1357320435803.064941
cn101_cn104_4103 1	67.036865	28.443000	0.227000	0.000000	67.036865	3353	0	s	1357320435870.481934	1357320435803.445068
cn101_cn104_4104 1	67.620117	28.334000	0.222000	0.000000	67.620117	3354	0	s	1357320435871.280029	1357320435803.659912
cn101_cn104_4110 1	67.848877	28.997000	0.190000	0.000000	67.848877	3356	0	s	1357320435871.917969	1357320435804.069092
cn101_cn104_4112 1	68.210938	29.279000	0.137000	0.000000	68.210938	3358	0	s	1357320435872.489014	1357320435804.278076
cn101_cn104_4118 1	68.639160	27.921000	0.200000	0.000000	68.639160	3361	0	s	1357320435873.266113	1357320435804.626953
cn101_cn104_4106 1	70.133789	28.594000	0.219000	0.000000	70.133789	3355	0	s	1357320435873.993896	1357320435803.860107
cn101_cn104_4122 1	69.762939	26.448000	0.252000	0.000000	69.762939	3364	0	s	1357320435874.686035	1357320435804.923096
cn101_cn104_4126 1	70.249023	26.719000	0.364000	0.000000	70.249023	3365	0	s	1357320435875.266113	1357320435805.017090
cn101_cn104_4137 1	70.125000	26.078000	0.129000	0.000000	70.125000	3371	0	s	1357320435876.704102	1357320435806.579102
cn101_cn104_4140 1	70.425049	25.937000	0.227000	0.000000	70.425049	3372	0	s	1357320435877.329102	1357320435806.904053
cn101_cn104_4142 1	71.052002	25.403000	0.134000	0.000000	71.052002	3374	0	s	1357320435878.478027	1357320435807.426025
cn101_cn104_4145 1	83.840088	25.053000	12.505000	0.000000	83.840088	3375	0	s	1357320435891.458008	1357320435807.617920
cn101_cn104_4148 1	84.017090	38.018000	0.446000	0.000000	84.017090	3377	0	s	1357320435891.843994	1357320435807.826904
cn101_cn104_4159 1	85.104980	38.073000	0.170000	0.000000	85.104980	3379	0	s	1357320435893.139893	1357320435808.034912
cn101_cn104_4161 1	85.912842	38.375000	0.399000	0.000000	85.912842	3380	0	s	1357320435894.043945	1357320435808.131104
cn101_cn104_4166 1	86.375000	37.680000	0.323000	0.000000	86.375000	3381	0	s	1357320435894.604004	1357320435808.229004
cn101_cn104_4170 1	87.256104	37.918000	1.493000	0.000000	87.256104	3382	0	s	1357320435895.610107	1357320435808.354004
cn101_cn104_4178 1	87.815918	37.895000	0.146000	0.000000	87.815918	3383	0	s	1357320435896.291992	1357320435808.476074
cn101_cn104_4180 1	88.801758	37.549000	0.308000	0.000000	88.801758	3384	0	s	1357320435897.400879	1357320435808.599121
cn101_cn104_4186 1	90.021973	38.704000	0.575000	0.000000	90.021973	3385	0	s	1357320435898.708984	1357320435808.687012
cn101_cn104_4193 1	90.865967	38.535000	0.231000	0.000000	90.865967	3386	0	s	1357320435899.917969	1357320435809.052002
cn101_cn104_4197 1	91.352051	38.884000	0.369000	0.000000	91.352051	3388	0	s	1357320435900.877930	1357320435809.525879
cn101_cn104_4203 1	93.043945	38.830000	0.466000	0.000000	93.043945	3389	0	s	1357320435902.667969	1357320435809.624023
cn101_cn104_4206 1	93.367920	39.277000	0.257000	0.000000	93.367920	3390	0	s	1357320435903.148926	1357320435809.781006
cn101_cn104_4208 1	93.692139	38.538000	0.182000	0.000000	93.692139	3391	0	s	1357320435903.693115	1357320435810.000977
cn101_cn104_4213 1	93.906006	38.312000	0.373000	0.000000	93.906006	3392	0	s	1357320435904.750000	1357320435810.843994
cn101_cn104_4218 1	94.364990	38.519000	0.498000	0.000000	94.364990	3394	0	s	1357320435905.560059	1357320435811.195068
cn101_cn104_4220 1	203.389893	38.540000	0.097000	0.000000	203.389893	3395	0	s	1357320436014.741943	1357320435811.352051
cn101_cn104_4227 1	203.697021	147.792000	0.162000	0.000000	203.697021	3396	0	s	1357320436015.225098	1357320435811.528076
cn101_cn104_4274 1	206.435059	148.558000	0.056000	0.000000	206.435059	3397	0	s	1357320436018.135010	1357320435811.699951
cn101_cn104_4282 1	206.812988	150.713000	0.071000	0.000000	206.812988	3399	0	s	1357320436018.854980	1357320435812.041992
cn101_cn104_4281 1	207.220947	151.030000	0.058000	0.000000	207.220947	3398	0	s	1357320436019.143066	1357320435811.922119
cn101_cn104_4283 1	206.571045	150.402000	0.144000	0.000000	206.571045	3401	0	s	1357320436019.436035	1357320435812.864990
cn101_cn104_4284 1	207.072021	149.627000	0.154000	0.000000	207.072021	3402	0	s	1357320436020.072021	1357320435813.000000
cn101_cn104_4285 1	206.854004	149.280000	0.157000	0.000000	206.854004	3403	0	s	1357320436020.349121	1357320435813.495117
cn101_cn104_4292 1	207.615967	149.349000	0.808000	0.000000	207.615967	3404	0	s	1357320436021.250977	1357320435813.635010
cn101_cn104_4293 1	207.617188	149.665000	0.160000	0.000000	207.617188	3406	0	s	1357320436021.537109	1357320435813.919922
cn101_cn104_4294 1	207.791016	149.541000	0.232000	0.000000	207.791016	3407	0	s	1357320436021.896973	1357320435814.105957
cn101_cn104_4295 1	209.930908	149.348000	0.165000	0.000000	209.930908	3409	0	s	1357320436024.316895	1357320435814.385986
cn101_cn104_4334 1	210.411865	149.657000	0.064000	0.000000	210.411865	3411	0	s	1357320436025.105957	1357320435814.694092
cn101_cn104_4340 1	211.559814	152.429000	1.103000	0.000000	211.559814	3412	0	s	1357320436026.379883	1357320435814.820068
cn101_cn104_4341 1	211.719971	153.192000	0.135000	0.000000	211.719971	3413	0	s	1357320436026.726074	1357320435815.006104
