planetlab1.temple.edu_pl2.eecs.utk.edu_20911 2	149.207031	3.505000	0.062000	0.474000	149.207031	S	3680	1024	s	1357340836993.489014
planetlab1.temple.edu_pl2.eecs.utk.edu_20913 2	153.260986	5.363000	0.074000	0.008000	153.260986	S	3675	1024	s	1357340836997.149902
planetlab1.cs.unc.edu_pl2.eecs.utk.edu_23051 2	157.630859	0.093000	0.074000	0.008000	157.630859	S	3678	512	s	1357340837001.775879
planetlab1.temple.edu_pl2.eecs.utk.edu_20917 2	208.481934	59.196000	0.053000	0.005000	208.481934	S	3688	1024	s	1357340837053.076904
planetlab1.temple.edu_pl2.eecs.utk.edu_20919 2	222.258057	73.165000	0.051000	0.003000	222.258057	S	3690	1024	s	1357340837066.885986
planetlab1.temple.edu_pl2.eecs.utk.edu_20921 2	224.043945	72.327000	0.047000	0.005000	224.043945	S	3689	1024	s	1357340837068.656006
planetlab1.temple.edu_pl2.eecs.utk.edu_20923 2	266.146973	85.841000	0.062000	1.407000	266.146973	S	3692	1024	s	1357340837110.809082
planetlab1.cs.unc.edu_pl2.eecs.utk.edu_23057 2	283.391113	125.541000	0.080000	0.004000	283.391113	S	3698	512	s	1357340837128.154053
planetlab1.temple.edu_pl2.eecs.utk.edu_20925 2	302.330811	156.655000	0.053000	0.004000	302.330811	S	3704	1024	s	1357340837147.200928
planetlab1.cs.unc.edu_pl2.eecs.utk.edu_23065 2	371.963867	213.250000	0.086000	0.003000	371.963867	S	3714	512	s	1357340837217.014893
planetlab1.cs.purdue.edu_pl2.eecs.utk.edu_4144 1	397.226807	221.788000	0.043000	0.001000	397.226807	S	3715	2112	s	1357340837242.295898
planetlab1.cs.unc.edu_pl2.eecs.utk.edu_23071 2	416.718018	257.970000	0.084000	0.003000	416.718018	S	3720	512	s	1357340837261.874023
planetlab1.cs.unc.edu_pl2.eecs.utk.edu_23073 2	424.113037	265.657000	0.061000	0.003000	424.113037	S	3722	512	s	1357340837269.302979
planetlab1.cs.unc.edu_pl2.eecs.utk.edu_23075 2	437.794922	279.543000	0.071000	0.002000	437.794922	S	3723	512	s	1357340837283.000977
planetlab1.cs.unc.edu_pl2.eecs.utk.edu_23077 2	450.844971	292.468000	0.074000	0.004000	450.844971	S	3726	512	s	1357340837296.104980
planetlab1.temple.edu_pl2.eecs.utk.edu_20945 2	525.025146	372.787000	0.185000	0.003000	525.025146	S	3739	1024	s	1357340837370.506104
planetlab1.cs.unc.edu_pl2.eecs.utk.edu_23097 2	530.766113	372.942000	0.055000	0.002000	530.766113	S	3738	512	s	1357340837376.229004
planetlab1.cs.unc.edu_pl2.eecs.utk.edu_23106 2	613.253174	454.085000	0.062000	0.004000	613.253174	S	3754	512	s	1357340837458.996094
planetlab-01.bu.edu_pl2.eecs.utk.edu_4856 3	675.453857	533.450000	0.065000	0.005000	675.453857	S	3763	640	s	1357340837521.347900
planetlab1.cs.unc.edu_pl2.eecs.utk.edu_23122 1	680.466064	533.564000	0.045000	0.001000	680.466064	S	3764	512	s	1357340837526.376953
planetlab1.temple.edu_pl2.eecs.utk.edu_20991 2	745.459961	584.748000	0.059000	0.004000	745.459961	S	3772	1024	s	1357340837591.518066
planetlab1.cs.unc.edu_pl2.eecs.utk.edu_23153 2	769.111084	610.778000	0.051000	0.004000	769.111084	S	3777	512	s	1357340837615.260986
planetlab1.cs.unc.edu_pl2.eecs.utk.edu_23171 2	837.108154	678.922000	0.050000	0.003000	837.108154	S	3786	512	s	1357340837683.413086
planetlab1.temple.edu_pl2.eecs.utk.edu_21038 2	869.593018	691.586000	0.050000	0.003000	869.593018	S	3787	1024	s	1357340837715.915039
planetlab2.acis.ufl.edu_pl2.eecs.utk.edu_4361 9	890.482178	214.058000	0.218000	0.017000	890.482178	S	3713	1152	s	1357340837735.518066
planetlab1.temple.edu_pl2.eecs.utk.edu_21040 2	892.574951	740.336000	0.109000	0.006000	892.574951	S	3795	1024	s	1357340837739.031006
planetlab2.acis.ufl.edu_pl2.eecs.utk.edu_4366 9	909.846924	288.787000	0.147000	0.014000	909.846924	S	3725	1152	s	1357340837755.086914
planetlab2.acis.ufl.edu_pl2.eecs.utk.edu_4365 9	910.271973	232.065000	0.147000	0.021000	910.271973	S	3716	1152	s	1357340837755.355957
planetlab2.acis.ufl.edu_pl2.eecs.utk.edu_4373 9	910.374023	363.289000	0.152000	0.017000	910.374023	S	3733	1152	s	1357340837755.753906
planetlab2.acis.ufl.edu_pl2.eecs.utk.edu_4371 9	910.702148	256.699000	0.124000	0.018000	910.702148	S	3719	1152	s	1357340837755.842041
planetlab2.acis.ufl.edu_pl2.eecs.utk.edu_4372 9	910.827881	241.084000	0.124000	0.014000	910.827881	S	3717	1152	s	1357340837755.927979
plonk.cs.uwaterloo.ca_pl2.eecs.utk.edu_3232 2	950.347168	776.976000	0.078000	0.003000	950.347168	S	3799	832	s	1357340837796.871094
planetlab1.temple.edu_pl2.eecs.utk.edu_21073 2	955.561035	796.399000	0.042000	0.005000	955.561035	S	3802	1024	s	1357340837802.135986
planetlab1.temple.edu_pl2.eecs.utk.edu_21076 2	956.428955	793.839000	1.119000	0.005000	956.428955	S	3801	1024	s	1357340837802.987061
planetlab1.temple.edu_pl2.eecs.utk.edu_21078 2	960.029053	796.884000	0.039000	0.004000	960.029053	S	3803	1024	s	1357340837806.621094
planetlab2.acis.ufl.edu_pl2.eecs.utk.edu_4386 9	986.591064	442.949000	0.170000	0.017000	986.591064	S	3749	1152	s	1357340837832.246094
