nodea.howard.edu_ricepl-4.cs.rice.edu_2477 2	746.222900	597.399000	0.054000	0.004000	746.222900	S	22830	3072	s	1357340839190.012939
planetlab1.clemson.edu_ricepl-4.cs.rice.edu_1811 3	1573.785156	1276.653000	0.081000	0.004000	1573.785156	S	22859	2624	s	1357340840018.019043
plab4.eece.ksu.edu_ricepl-4.cs.rice.edu_3628 4	2117.349854	1790.655000	0.319000	0.009000	2117.349854	S	22878	2176	s	1357340840561.877930
planetlab1.cis.upenn.edu_ricepl-4.cs.rice.edu_3845 4	2509.535889	1939.574000	0.099000	0.011000	2509.535889	S	22884	2560	s	1357340840954.168945
planetlab-3.cmcl.cs.cmu.edu_ricepl-4.cs.rice.edu_1482 5	3086.732910	2579.224000	0.205000	0.011000	3086.732910	S	22906	1792	s	1357340841531.698975
nodeb.howard.edu_ricepl-4.cs.rice.edu_4388 6	4616.924072	4184.934000	0.140000	0.013000	4616.924072	S	23017	2304	s	1357340843063.605957
nodea.howard.edu_ricepl-4.cs.rice.edu_2868 2	5344.331055	5193.709000	0.053000	0.003000	5344.331055	S	23086	3072	s	1357340843792.089111
plab4.eece.ksu.edu_ricepl-4.cs.rice.edu_3748 4	6570.376953	6286.832000	0.111000	0.010000	6570.376953	S	22942	2176	s	1357340845015.897949
nodeb.howard.edu_ricepl-4.cs.rice.edu_4523 6	6885.590088	6455.017000	0.151000	0.011000	6885.590088	S	23130	2304	s	1357340845334.018066
plab4.eece.ksu.edu_ricepl-4.cs.rice.edu_3815 4	7203.905029	6834.124000	0.209000	0.007000	7203.905029	S	22990	2176	s	1357340845650.166992
plab4.eece.ksu.edu_ricepl-4.cs.rice.edu_3820 4	7261.193115	6901.769000	0.106000	0.010000	7261.193115	S	22998	2176	s	1357340845707.583008
plab4.eece.ksu.edu_ricepl-4.cs.rice.edu_3825 4	7272.447021	6922.847000	0.079000	0.008000	7272.447021	S	23006	2176	s	1357340845718.951904
plab4.eece.ksu.edu_ricepl-4.cs.rice.edu_3826 4	7280.566895	6919.960000	0.081000	0.008000	7280.566895	S	23004	2176	s	1357340845727.042969
plab4.eece.ksu.edu_ricepl-4.cs.rice.edu_3830 4	7298.721924	6900.100000	0.132000	0.010000	7298.721924	S	23002	2176	s	1357340845745.169922
nodea.howard.edu_ricepl-4.cs.rice.edu_2960 2	7296.715820	7148.767000	0.063000	0.004000	7296.715820	S	23197	3072	s	1357340845746.179932
plab4.eece.ksu.edu_ricepl-4.cs.rice.edu_3857 4	7472.582031	7089.694000	0.133000	0.010000	7472.582031	S	23038	2176	s	1357340845919.590088
kupl1.ittc.ku.edu_ricepl-4.cs.rice.edu_1323 3	7788.593018	7616.207000	0.132000	0.006000	7788.593018	S	23235	3200	s	1357340846238.854004
planetlab1.georgetown.edu_ricepl-4.cs.rice.edu_9066 2	7895.516113	7624.779000	0.077000	0.002000	7895.516113	S	22930	576	s	1357340846340.850098
planetlab01.sys.virginia.edu_ricepl-4.cs.rice.edu_3286 3	7908.875977	7491.463000	0.196000	0.008000	7908.875977	S	23224	2208	s	1357340846358.958984
nodea.howard.edu_ricepl-4.cs.rice.edu_2994 2	8574.941895	8428.754000	0.068000	0.003000	8574.941895	S	23310	3072	s	1357340847026.750000
nodea.howard.edu_ricepl-4.cs.rice.edu_3002 2	8773.370117	8626.389000	0.061000	0.005000	8773.370117	S	23334	3072	s	1357340847225.592041
nodea.howard.edu_ricepl-4.cs.rice.edu_3004 2	8810.080078	8666.276000	0.059000	0.003000	8810.080078	S	23338	3072	s	1357340847262.362061
