cn101_cn101_3 0	1.567139	0.130000	0.197000	0.000000	1.567139	0	0	s	1357320429284.214111	1357320429282.646973
cn101_cn101_5 0	1.650146	0.753000	0.098000	0.000000	1.650146	1	0	s	1357320429284.580078	1357320429282.929932
cn101_cn101_9 0	1.753906	0.409000	0.209000	0.000000	1.753906	2	0	s	1357320429284.813965	1357320429283.060059
cn101_cn101_11 0	1.363037	0.557000	0.143000	0.000000	1.363037	3	0	s	1357320429285.386963	1357320429284.023926
cn101_cn101_13 0	1.471924	0.194000	0.088000	0.000000	1.471924	4	0	s	1357320429285.562012	1357320429284.090088
cn101_cn101_16 0	1.457031	0.164000	0.144000	0.000000	1.457031	5	0	s	1357320429285.750977	1357320429284.293945
cn101_cn101_19 0	1.187012	0.346000	0.097000	0.000000	1.187012	6	0	s	1357320429286.033936	1357320429284.846924
cn101_cn101_22 0	1.611084	0.551000	0.714000	0.000000	1.611084	7	0	s	1357320429286.656006	1357320429285.044922
cn101_cn101_25 0	1.334961	0.959000	0.107000	0.000000	1.334961	8	0	s	1357320429286.865967	1357320429285.531006
cn101_cn101_30 0	1.399170	0.455000	0.295000	0.000000	1.399170	9	0	s	1357320429287.029053	1357320429285.629883
cn101_cn101_33 0	1.018066	0.177000	0.422000	0.000000	1.018066	10	0	s	1357320429287.236084	1357320429286.218018
cn101_cn101_35 0	0.672852	0.035000	0.315000	0.000000	0.672852	11	0	s	1357320429287.419922	1357320429286.747070
cn101_cn101_38 0	0.757080	0.076000	0.068000	0.000000	0.757080	12	0	s	1357320429287.842041	1357320429287.084961
cn101_cn101_42 0	1.097900	0.016000	0.694000	0.000000	1.097900	13	0	s	1357320429288.302979	1357320429287.205078
cn101_cn101_44 0	0.745850	0.017000	0.057000	0.000000	0.745850	14	0	s	1357320429288.638916	1357320429287.893066
cn101_cn101_46 0	1.358154	0.010000	0.140000	0.000000	1.358154	15	0	s	1357320429289.331055	1357320429287.972900
cn101_cn101_49 0	1.899902	0.044000	0.147000	0.000000	1.899902	16	0	s	1357320429290.033936	1357320429288.134033
cn101_cn101_54 0	1.619873	0.309000	0.094000	0.000000	1.619873	18	0	s	1357320429290.427979	1357320429288.808105
cn101_cn101_52 0	2.408936	0.434000	0.220000	0.000000	2.408936	17	0	s	1357320429290.771973	1357320429288.363037
cn101_cn101_56 0	2.291992	0.556000	0.199000	0.000000	2.291992	19	0	s	1357320429291.304932	1357320429289.012939
cn101_cn101_59 0	2.218994	0.502000	0.190000	0.000000	2.218994	20	0	s	1357320429291.511963	1357320429289.292969
cn101_cn101_62 0	2.211914	0.446000	0.103000	0.000000	2.211914	21	0	s	1357320429291.864990	1357320429289.653076
cn101_cn101_64 0	2.636963	0.696000	0.099000	0.000000	2.636963	22	0	s	1357320429292.524902	1357320429289.887939
cn101_cn101_71 0	2.141846	0.748000	0.305000	0.000000	2.141846	24	0	s	1357320429292.793945	1357320429290.652100
cn106_cn101_2 1	2.941895	0.995000	0.064000	0.000000	2.941895	23	2048	s	1357320429293.096924	1357320429290.155029
cn101_cn101_74 0	2.381836	1.016000	0.130000	0.000000	2.381836	25	0	s	1357320429293.533936	1357320429291.152100
cn101_cn101_78 0	2.223877	0.947000	0.462000	0.000000	2.223877	26	0	s	1357320429293.823975	1357320429291.600098
cn101_cn101_83 0	1.797119	0.765000	0.474000	0.000000	1.797119	28	0	s	1357320429294.079102	1357320429292.281982
cn102_cn101_2 1	2.187988	0.776000	0.126000	0.000000	2.187988	27	512	s	1357320429294.315918	1357320429292.127930
cn104_cn101_2 1	1.875977	0.617000	0.062000	0.000000	1.875977	29	1024	s	1357320429294.771973	1357320429292.895996
cn101_cn101_89 0	1.854004	0.497000	0.422000	0.000000	1.854004	30	0	s	1357320429295.103027	1357320429293.249023
cn101_cn101_92 0	1.461914	0.387000	0.486000	0.000000	1.461914	31	0	s	1357320429295.364990	1357320429293.903076
cn101_cn101_95 0	1.150879	0.397000	0.131000	0.000000	1.150879	32	0	s	1357320429295.649902	1357320429294.499023
cn101_cn101_99 0	1.116943	0.200000	0.423000	0.000000	1.116943	33	0	s	1357320429295.960938	1357320429294.843994
cn101_cn101_102 0	0.842041	0.012000	0.349000	0.000000	0.842041	34	0	s	1357320429296.312988	1357320429295.470947
cn101_cn101_105 0	0.718994	0.010000	0.245000	0.000000	0.718994	35	0	s	1357320429296.725098	1357320429296.006104
cn101_cn101_108 0	0.738037	0.083000	0.182000	0.000000	0.738037	36	0	s	1357320429297.115967	1357320429296.377930
cn101_cn101_111 0	0.726074	0.008000	0.167000	0.000000	0.726074	37	0	s	1357320429297.495117	1357320429296.769043
cn101_cn101_114 0	0.738037	0.009000	0.187000	0.000000	0.738037	38	0	s	1357320429297.876953	1357320429297.138916
cn101_cn101_117 0	0.751953	0.008000	0.274000	0.000000	0.751953	39	0	s	1357320429298.269043	1357320429297.517090
cn101_cn101_120 0	0.828125	0.008000	0.276000	0.000000	0.828125	40	0	s	1357320429298.729004	1357320429297.900879
cn101_cn101_122 0	1.007080	0.247000	0.253000	0.000000	1.007080	41	0	s	1357320429299.299072	1357320429298.291992
cn101_cn101_125 0	1.029053	0.212000	0.219000	0.000000	1.029053	42	0	s	1357320429299.612061	1357320429298.583008
cn101_cn101_128 0	1.497070	0.613000	0.096000	0.000000	1.497070	43	0	s	1357320429300.324951	1357320429298.827881
cn101_cn101_131 0	1.549072	0.146000	0.271000	0.000000	1.549072	44	0	s	1357320429300.631104	1357320429299.082031
cn101_cn101_134 0	2.458008	1.165000	0.356000	0.000000	2.458008	45	0	s	1357320429301.950928	1357320429299.492920
cn101_cn101_137 0	2.435059	1.359000	0.485000	0.000000	2.435059	46	0	s	1357320429302.387939	1357320429299.952881
cn101_cn101_140 0	1.960938	1.441000	0.134000	0.000000	1.960938	47	0	s	1357320429302.635986	1357320429300.675049
cn101_cn101_143 0	2.014160	1.308000	0.257000	0.000000	2.014160	48	0	s	1357320429302.891113	1357320429300.876953
cn101_cn101_146 0	1.947998	1.430000	0.090000	0.000000	1.947998	49	0	s	1357320429303.156006	1357320429301.208008
cn101_cn101_148 0	2.625977	1.804000	0.138000	0.000000	2.625977	50	0	s	1357320429303.937988	1357320429301.312012
cn101_cn101_152 0	2.740967	1.902000	0.288000	0.000000	2.740967	51	0	s	1357320429304.207031	1357320429301.466064
cn101_cn101_154 0	3.218994	2.271000	0.282000	0.000000	3.218994	52	0	s	1357320429305.009033	1357320429301.790039
cn101_cn101_159 0	3.106934	2.024000	0.512000	0.000000	3.106934	53	0	s	1357320429305.347900	1357320429302.240967
cn101_cn101_163 0	2.239014	1.693000	0.098000	0.000000	2.239014	55	0	s	1357320429305.543945	1357320429303.304932
