cn101_cn107_5464 1	3006.296143	0.049000	0.118000	0.000000	3006.296143	8335	0	s	1357320445295.861084	1357320442289.564941
cn101_cn107_5472 1	3008.236084	0.613000	0.096000	0.000000	3008.236084	8333	0	s	1357320445297.479980	1357320442289.243896
cn101_cn107_5471 1	3008.853027	1.381000	0.054000	0.000000	3008.853027	8337	0	s	1357320445298.801025	1357320442289.947998
cn101_cn107_5478 1	3009.239014	2.108000	0.408000	0.000000	3009.239014	8339	0	s	1357320445299.391113	1357320442290.152100
cn101_cn107_5481 1	3010.351074	3.597000	0.085000	0.000000	3010.351074	8336	0	s	1357320445300.142090	1357320442289.791016
cn101_cn107_5483 1	3011.142090	1.887000	0.123000	0.000000	3011.142090	8334	0	s	1357320445300.550049	1357320442289.407959
cn101_cn107_5480 1	3010.600098	1.918000	0.066000	0.000000	3010.600098	8340	0	s	1357320445300.854004	1357320442290.253906
cn101_cn107_5489 1	3011.462158	2.104000	0.708000	0.000000	3011.462158	8349	0	s	1357320445302.496094	1357320442291.033936
cn101_cn107_5484 1	3014.942139	3.184000	0.095000	0.000000	3014.942139	8332	0	s	1357320445303.966064	1357320442289.023926
cn107_cn107_173 0	3007.760010	3005.609000	0.097000	0.000000	3007.760010	8428	3072	s	1357320445304.508057	1357320442296.748047
cn101_cn107_5511 1	3014.029785	6.768000	0.142000	0.000000	3014.029785	8351	0	s	1357320445305.202881	1357320442291.173096
cn101_cn107_5512 1	3014.559082	7.816000	0.123000	0.000000	3014.559082	8352	0	s	1357320445305.802979	1357320442291.243896
cn101_cn107_5514 1	3016.304932	8.393000	0.145000	0.000000	3016.304932	8353	0	s	1357320445307.617920	1357320442291.312988
cn101_cn107_5516 1	3016.095947	7.420000	0.139000	0.000000	3016.095947	8359	0	s	1357320445307.823975	1357320442291.728027
cn101_cn107_5517 1	3016.221924	7.059000	0.134000	0.000000	3016.221924	8360	0	s	1357320445308.020020	1357320442291.798096
cn101_cn107_5513 1	3016.798828	7.231000	0.125000	0.000000	3016.798828	8354	0	s	1357320445308.179932	1357320442291.381104
cn101_cn107_5519 1	3016.133057	7.071000	0.140000	0.000000	3016.133057	8366	0	s	1357320445308.345947	1357320442292.212891
cn101_cn107_5515 1	3016.852051	5.701000	0.136000	0.000000	3016.852051	8358	0	s	1357320445308.509033	1357320442291.656982
cn101_cn107_5521 1	3016.155029	6.063000	0.079000	0.000000	3016.155029	8371	0	s	1357320445308.711914	1357320442292.556885
cn101_cn107_5518 1	3017.702881	4.747000	0.154000	0.000000	3017.702881	8365	0	s	1357320445309.845947	1357320442292.143066
cn101_cn107_5522 1	3020.605957	5.755000	0.084000	0.000000	3020.605957	8377	0	s	1357320445313.593994	1357320442292.988037
cn101_cn107_5523 1	3021.188965	7.358000	0.079000	0.000000	3021.188965	8374	0	s	1357320445313.962891	1357320442292.773926
cn101_cn107_5520 1	3022.670898	7.266000	0.144000	0.000000	3022.670898	8356	0	s	1357320445314.190918	1357320442291.520020
cn101_cn107_5524 1	3021.926025	7.714000	0.082000	0.000000	3021.926025	8370	0	s	1357320445314.414062	1357320442292.488037
cn101_cn107_5525 1	3022.150146	8.239000	0.074000	0.000000	3022.150146	8376	0	s	1357320445315.068115	1357320442292.917969
cn101_cn107_5526 1	3022.048828	8.324000	0.080000	0.000000	3022.048828	8380	0	s	1357320445315.243896	1357320442293.195068
cn101_cn107_5535 1	3022.128906	8.077000	0.557000	0.000000	3022.128906	8382	0	s	1357320445315.469971	1357320442293.341064
cn101_cn107_5547 1	3022.188965	7.858000	0.040000	0.000000	3022.188965	8384	0	s	1357320445315.678955	1357320442293.489990
cn101_cn107_5548 1	3023.489014	5.241000	0.737000	0.000000	3023.489014	8385	0	s	1357320445317.052002	1357320442293.562988
cn101_cn107_5552 1	3023.310059	5.811000	0.040000	0.000000	3023.310059	8396	0	s	1357320445317.687012	1357320442294.376953
cn101_cn107_5551 1	3025.565186	5.779000	0.129000	0.000000	3025.565186	8387	0	s	1357320445319.278076	1357320442293.712891
cn101_cn107_5550 1	3025.418945	5.664000	0.267000	0.000000	3025.418945	8394	0	s	1357320445319.645996	1357320442294.227051
cn101_cn107_5555 1	3025.466064	7.155000	0.411000	0.000000	3025.466064	8398	0	s	1357320445319.991943	1357320442294.525879
cn101_cn107_5556 1	3026.671143	7.634000	0.105000	0.000000	3026.671143	8390	0	s	1357320445320.602051	1357320442293.930908
cn101_cn107_5553 1	3026.540039	6.177000	0.042000	0.000000	3026.540039	8395	0	s	1357320445320.841064	1357320442294.301025
cn101_cn107_5554 1	3026.509033	6.355000	0.093000	0.000000	3026.509033	8399	0	s	1357320445321.127930	1357320442294.618896
cn101_cn107_5558 1	3026.416992	5.235000	0.143000	0.000000	3026.416992	8404	0	s	1357320445321.407959	1357320442294.990967
cn101_cn107_5559 1	3026.497070	5.139000	0.117000	0.000000	3026.497070	8406	0	s	1357320445321.633057	1357320442295.135986
cn101_cn107_5560 1	3027.236084	5.094000	0.102000	0.000000	3027.236084	8401	0	s	1357320445322.007080	1357320442294.770996
cn101_cn107_5563 1	3027.139160	5.005000	0.171000	0.000000	3027.139160	8411	0	s	1357320445322.644043	1357320442295.504883
cn101_cn107_5561 1	3027.858154	5.490000	0.117000	0.000000	3027.858154	8407	0	s	1357320445323.070068	1357320442295.211914
cn101_cn107_5564 1	3029.698975	5.379000	0.142000	0.000000	3029.698975	8388	0	s	1357320445323.483887	1357320442293.784912
cn101_cn107_5557 1	3028.887939	5.266000	0.164000	0.000000	3028.887939	8402	0	s	1357320445323.731934	1357320442294.843994
