cn106_cn106_728 0	0.498047	0.012000	0.139000	0.000000	0.498047	6671	2048	s	1357320443132.977051	1357320443132.479004
cn106_cn106_743 0	0.716064	0.020000	0.177000	0.000000	0.716064	6684	2048	s	1357320443135.144043	1357320443134.427979
cn106_cn106_754 0	0.437988	0.007000	0.134000	0.000000	0.437988	6693	2048	s	1357320443136.337891	1357320443135.899902
cn106_cn106_759 0	0.421875	0.040000	0.121000	0.000000	0.421875	6696	2048	s	1357320443136.972900	1357320443136.551025
cn106_cn106_772 0	0.585205	0.010000	0.107000	0.000000	0.585205	6707	2048	s	1357320443138.589111	1357320443138.003906
cn106_cn106_794 0	0.593018	0.010000	0.150000	0.000000	0.593018	6727	2048	s	1357320443141.156982	1357320443140.563965
cn106_cn106_800 0	0.555908	0.011000	0.218000	0.000000	0.555908	6731	2048	s	1357320443141.843018	1357320443141.287109
cn106_cn106_804 0	0.567139	0.141000	0.139000	0.000000	0.567139	6733	2048	s	1357320443142.185059	1357320443141.617920
cn106_cn106_807 0	0.708984	0.011000	0.357000	0.000000	0.708984	6734	2048	s	1357320443142.603027	1357320443141.894043
cn106_cn106_810 0	0.767822	0.238000	0.210000	0.000000	0.767822	6735	2048	s	1357320443143.096924	1357320443142.329102
cn106_cn106_813 0	1.031006	0.384000	0.138000	0.000000	1.031006	6736	2048	s	1357320443143.701904	1357320443142.670898
cn106_cn106_830 0	0.272949	0.019000	0.046000	0.000000	0.272949	6751	2048	s	1357320443144.906982	1357320443144.634033
cn106_cn106_848 0	0.545898	0.015000	0.134000	0.000000	0.545898	6767	2048	s	1357320443146.730957	1357320443146.185059
cn106_cn106_857 0	0.563965	0.019000	0.116000	0.000000	0.563965	6774	2048	s	1357320443147.852051	1357320443147.288086
cn107_cn106_72 1	1.463135	0.125000	0.080000	0.000000	1.463135	6777	3072	s	1357320443149.214111	1357320443147.750977
cn106_cn106_875 0	0.457031	0.009000	0.091000	0.000000	0.457031	6789	2048	s	1357320443150.029053	1357320443149.572021
cn106_cn106_888 0	0.453125	0.010000	0.089000	0.000000	0.453125	6800	2048	s	1357320443151.362061	1357320443150.908936
cn106_cn106_901 0	0.355957	0.010000	0.114000	0.000000	0.355957	6811	2048	s	1357320443152.524902	1357320443152.168945
cn106_cn106_909 0	0.350098	0.024000	0.096000	0.000000	0.350098	6817	2048	s	1357320443153.353027	1357320443153.002930
cn106_cn106_914 0	0.656006	0.011000	0.132000	0.000000	0.656006	6820	2048	s	1357320443154.122070	1357320443153.466064
cn106_cn106_916 0	1.101074	0.480000	0.137000	0.000000	1.101074	6821	2048	s	1357320443154.709961	1357320443153.608887
cn106_cn106_920 0	0.971191	0.470000	0.091000	0.000000	0.971191	6823	2048	s	1357320443154.933105	1357320443153.961914
cn106_cn106_929 0	0.426025	0.011000	0.160000	0.000000	0.426025	6829	2048	s	1357320443155.773926	1357320443155.347900
cn106_cn106_939 0	0.564941	0.010000	0.124000	0.000000	0.564941	6837	2048	s	1357320443157.010010	1357320443156.445068
cn106_cn106_950 0	0.478027	0.010000	0.143000	0.000000	0.478027	6846	2048	s	1357320443158.054932	1357320443157.576904
cn106_cn106_954 0	0.632812	0.169000	0.152000	0.000000	0.632812	6848	2048	s	1357320443158.493896	1357320443157.861084
cn101_cn106_4734 1	1893.119141	26.925000	0.088000	0.000000	1893.119141	6664	0	s	1357320445024.173096	1357320443131.053955
cn101_cn106_4741 1	1895.302002	26.673000	0.102000	0.000000	1895.302002	6665	0	s	1357320445026.589111	1357320443131.287109
cn101_cn106_4763 1	1896.120117	27.382000	0.301000	0.000000	1896.120117	6667	0	s	1357320445027.788086	1357320443131.667969
cn101_cn106_4764 1	1896.257080	29.104000	0.086000	0.000000	1896.257080	6668	0	s	1357320445028.029053	1357320443131.771973
