cn106_cn104_344 1	1.288068	0.180000	0.102000	0.000000	1.570068	3332	2048
cn106_cn104_346 1	1.504943	0.142000	0.095000	0.000000	1.741943	3338	2048
cn104_cn104_361 0	0.581088	0.240000	0.144000	0.000000	0.965088	3342	1024
cn104_cn104_370 0	0.263039	0.010000	0.142000	0.000000	0.415039	3348	1024
cn104_cn104_392 0	0.253025	0.008000	0.040000	0.000000	0.301025	3368	1024
cn106_cn104_348 1	1.260031	0.228000	0.094000	0.000000	1.582031	3359	2048
cn107_cn104_26 1	0.936020	0.167000	0.042000	0.000000	1.145020	3367	3072
cn106_cn104_351 1	1.142904	0.022000	0.287000	0.000000	1.451904	3369	2048
cn106_cn104_354 1	0.756043	0.169000	0.094000	0.000000	1.019043	3376	2048
cn104_cn104_417 0	0.342938	0.009000	0.109000	0.000000	0.460938	3387	1024
cn106_cn104_356 1	0.842098	0.060000	0.073000	0.000000	0.975098	3393	2048
cn104_cn104_435 0	0.266088	0.010000	0.064000	0.000000	0.340088	3400	1024
cn104_cn104_460 0	1.224096	0.024000	0.050000	0.000000	1.298096	3423	1024
cn107_cn104_28 1	1.803937	0.359000	0.048000	0.000000	2.210938	3410	3072
cn104_cn104_462 0	1.349896	0.462000	0.057000	0.000000	1.868896	3424	1024
cn106_cn104_358 1	1.683943	0.470000	0.088000	0.000000	2.241943	3420	2048
cn101_cn104_4116 1	42.754832	359.800000	0.348000	0.000000	402.902832	3334	0
cn101_cn104_4120 1	336.184051	66.423000	0.245000	0.000000	402.852051	3335	0
cn101_cn104_4123 1	336.563092	66.116000	0.265000	0.000000	402.944092	3336	0
cn101_cn104_4132 1	337.459961	65.532000	0.093000	0.000000	403.084961	3339	0
cn101_cn104_4141 1	337.185957	65.601000	0.444000	0.000000	403.230957	3344	0
cn101_cn104_4145 1	337.430924	66.181000	0.110000	0.000000	403.721924	3345	0
cn101_cn104_4152 1	337.443094	66.373000	0.555000	0.000000	404.371094	3346	0
cn101_cn104_4162 1	337.345094	67.286000	0.365000	0.000000	404.996094	3347	0
cn101_cn104_4166 1	336.844029	67.638000	0.298000	0.000000	404.780029	3350	0
cn101_cn104_4167 1	337.187973	67.884000	0.075000	0.000000	405.146973	3349	0
cn101_cn104_4173 1	337.057895	67.860000	0.274000	0.000000	405.191895	3351	0
cn101_cn104_4183 1	337.052971	68.445000	0.222000	0.000000	405.719971	3352	0
cn101_cn104_4186 1	337.227963	68.579000	0.080000	0.000000	405.886963	3353	0
cn101_cn104_4187 1	336.994943	69.049000	0.073000	0.000000	406.116943	3354	0
cn101_cn104_4188 1	337.225000	68.813000	0.087000	0.000000	406.125000	3355	0
cn101_cn104_4189 1	337.313992	68.784000	0.069000	0.000000	406.166992	3356	0
cn101_cn104_4200 1	337.758990	68.389000	0.217000	0.000000	406.364990	3358	0
cn101_cn104_4206 1	337.757062	68.543000	0.114000	0.000000	406.414062	3361	0
cn101_cn104_4211 1	339.220900	67.300000	0.077000	0.000000	406.597900	3364	0
cn101_cn104_4214 1	339.330975	67.308000	0.185000	0.000000	406.823975	3365	0
cn101_cn104_4223 1	339.906898	126.200000	0.189000	0.000000	466.295898	3372	0
cn101_cn104_4222 1	341.204092	125.797000	0.193000	0.000000	467.194092	3371	0
cn101_cn104_4228 1	341.301100	126.493000	0.233000	0.000000	468.027100	3374	0
cn101_cn104_4232 1	341.256002	126.935000	0.236000	0.000000	468.427002	3375	0
cn101_cn104_4237 1	341.259037	127.448000	0.781000	0.000000	469.488037	3377	0
cn101_cn104_4239 1	341.405982	128.228000	0.273000	0.000000	469.906982	3379	0
cn101_cn104_4245 1	341.567951	128.371000	0.636000	0.000000	470.574951	3380	0
cn101_cn104_4246 1	341.912980	128.896000	0.171000	0.000000	470.979980	3381	0
cn101_cn104_4247 1	342.093162	128.747000	0.226000	0.000000	471.066162	3382	0
cn101_cn104_4249 1	342.579982	128.543000	0.159000	0.000000	471.281982	3383	0
cn101_cn104_4253 1	342.911062	128.139000	0.489000	0.000000	471.539062	3384	0
cn101_cn104_4257 1	343.624105	128.393000	0.541000	0.000000	472.558105	3385	0
cn101_cn104_4302 1	343.538947	129.739000	6.818000	0.000000	480.095947	3386	0
cn101_cn104_4303 1	343.474137	136.664000	0.127000	0.000000	480.265137	3388	0
cn101_cn104_4304 1	343.550139	136.618000	0.149000	0.000000	480.317139	3389	0
cn101_cn104_4305 1	343.413047	136.550000	0.285000	0.000000	480.248047	3390	0
cn101_cn104_4308 1	343.665186	136.555000	0.595000	0.000000	480.815186	3391	0
cn101_cn104_4312 1	343.066947	137.011000	0.393000	0.000000	480.470947	3392	0
cn101_cn104_4319 1	343.088033	137.830000	0.216000	0.000000	481.134033	3394	0
cn101_cn104_4321 1	343.311100	137.970000	0.246000	0.000000	481.527100	3395	0
cn101_cn104_4325 1	343.645014	138.326000	0.143000	0.000000	482.114014	3396	0
cn101_cn104_4327 1	343.774951	138.441000	0.234000	0.000000	482.449951	3397	0
cn101_cn104_4328 1	344.189002	138.216000	0.272000	0.000000	482.677002	3398	0
cn101_cn104_4330 1	344.253002	138.351000	0.323000	0.000000	482.927002	3399	0
cn101_cn104_4333 1	344.471994	138.323000	0.299000	0.000000	483.093994	3401	0
cn101_cn104_4337 1	344.697145	138.749000	0.152000	0.000000	483.598145	3403	0
cn101_cn104_4336 1	345.032975	138.394000	0.522000	0.000000	483.948975	3402	0
cn101_cn104_4339 1	345.375033	138.475000	0.284000	0.000000	484.134033	3404	0
cn101_cn104_4341 1	345.580066	138.791000	0.147000	0.000000	484.518066	3406	0
cn101_cn104_4345 1	345.864100	138.750000	0.663000	0.000000	485.277100	3407	0
cn101_cn104_4347 1	345.959936	139.437000	0.262000	0.000000	485.658936	3409	0
cn101_cn104_4350 1	346.936924	139.644000	0.141000	0.000000	486.721924	3411	0
cn101_cn104_4351 1	347.513951	139.288000	0.148000	0.000000	486.949951	3412	0
cn101_cn104_4354 1	347.126957	139.151000	0.453000	0.000000	486.730957	3425	0
cn101_cn104_4446 1	389.573869	115.548000	0.269000	0.000000	505.390869	3413	0
cn101_cn104_4450 1	389.584047	115.783000	0.131000	0.000000	505.498047	3414	0
cn104_cn104_479 0	1.803918	2998.807000	0.080000	0.000000	3000.690918	3434	1024
cn104_cn104_477 0	1.315992	3000.145000	0.081000	0.000000	3001.541992	3433	1024
cn104_cn104_475 0	2.880768	2999.098000	0.083000	0.000000	3002.061768	3432	1024
cn104_cn104_482 0	4.027158	2998.974000	0.086000	0.000000	3003.087158	3436	1024
cn101_cn104_5126 1	3008.035842	0.291000	0.336000	0.000000	3008.662842	3416	0
cn101_cn104_5127 1	3009.932037	0.427000	0.504000	0.000000	3010.863037	3418	0
cn101_cn104_5130 1	3009.683008	1.489000	0.036000	0.000000	3011.208008	3421	0
cn101_cn104_5128 1	3010.101936	2.371000	0.061000	0.000000	3012.533936	3419	0
cn101_cn104_5131 1	3011.749014	1.328000	0.037000	0.000000	3013.114014	3415	0
cn101_cn104_5129 1	3012.287016	1.220000	0.034000	0.000000	3013.541016	3417	0
cn101_cn104_5132 1	3009.925953	1.541000	0.035000	0.000000	3011.501953	3427	0
cn101_cn104_5134 1	3010.530180	0.708000	0.046000	0.000000	3011.284180	3428	0
cn104_cn104_495 0	11.524064	2998.806000	0.136000	0.000000	3010.466064	3448	1024
cn101_cn104_5136 1	3011.403129	0.729000	0.050000	0.000000	3012.182129	3430	0
cn101_cn104_5139 1	3010.823053	5.019000	0.062000	0.000000	3015.904053	3437	0
cn101_cn104_5140 1	3010.660982	5.086000	0.035000	0.000000	3015.781982	3441	0
cn104_cn104_515 0	10.674959	3003.260000	0.098000	0.000000	3014.032959	3467	1024
cn101_cn104_5144 1	3011.347906	5.316000	0.215000	0.000000	3016.878906	3431	0
cn104_cn104_541 0	9.782982	3002.285000	0.089000	0.000000	3012.156982	3492	1024
cn104_cn104_556 0	9.265053	3001.797000	0.092000	0.000000	3011.154053	3506	1024
cn101_cn104_5157 1	3011.374953	5.737000	0.140000	0.000000	3017.251953	3439	0
cn105.cs.uwaterloo.ca_cn104_1939 1	3008.598766	5.559000	0.102000	0.000000	3014.259766	3479	1536
cn101_cn104_5160 1	3009.979045	6.905000	0.187000	0.000000	3017.071045	3446	0
cn101_cn104_5158 1	3010.460986	6.957000	0.093000	0.000000	3017.510986	3443	0
cn101_cn104_5159 1	3010.718998	7.127000	0.102000	0.000000	3017.947998	3440	0
cn104_cn104_568 0	9.238018	3002.512000	0.093000	0.000000	3011.843018	3517	1024
