ubuntu_ubuntu_11 1	1.006000	0.032000	0.143000	0.000000	1.181000	33338	2048
ubuntu_ubuntu_13 0	0.472000	0.033000	0.126000	0.000000	0.631000	33342	1024
ubuntu_ubuntu_15 1	0.762000	0.312000	0.126000	0.000000	1.200000	33341	2048
ubuntu_ubuntu_20 1	2.423000	2.581000	0.177000	0.000000	5.181000	33334	0
ubuntu_ubuntu_18 1	2.939000	2.791000	0.144000	0.000000	5.874000	33333	0
ubuntu_ubuntu_24 1	3.271000	2.901000	0.124000	0.000000	6.296000	33335	0
ubuntu_ubuntu_25 1	2.454000	3.648000	0.117000	0.000000	6.219000	33336	0
ubuntu_ubuntu_26 1	2.309000	3.705000	0.127000	0.000000	6.141000	33337	0
ubuntu_ubuntu_24 1	1.219000	1.614000	0.121000	0.000000	2.954000	33346	2048
ubuntu_ubuntu_27 1	1.721000	4.248000	0.124000	0.000000	6.093000	33339	0
ubuntu_ubuntu_28 1	1.555000	4.331000	0.119000	0.000000	6.005000	33340	0
ubuntu_ubuntu_31 0	0.260000	0.040000	3.598000	0.000000	3.898000	33347	1024
ubuntu_ubuntu_34 0	0.256000	0.037000	0.112000	0.000000	0.405000	33348	1024
ubuntu_ubuntu_51 1	0.602000	0.048000	0.106000	0.000000	0.756000	33359	2048
ubuntu_ubuntu_61 1	1.383000	0.030000	0.113000	0.000000	1.526000	33368	2048
ubuntu_ubuntu_47 1	11.424000	1.859000	0.137000	0.000000	13.420000	33343	0
ubuntu_ubuntu_49 1	11.035000	2.229000	0.141000	0.000000	13.405000	33344	0
ubuntu_ubuntu_50 1	11.527000	2.028000	0.138000	0.000000	13.693000	33345	0
ubuntu_ubuntu_85 0	0.307000	0.071000	0.047000	0.000000	0.425000	33390	1024
ubuntu_ubuntu_88 1	16.251000	1.617000	0.103000	0.000000	17.971000	33349	0
ubuntu_ubuntu_89 1	16.952000	1.432000	0.204000	0.000000	18.588000	33350	0
ubuntu_ubuntu_91 1	17.099000	1.490000	0.071000	0.000000	18.660000	33351	0
ubuntu_ubuntu_94 1	17.404000	1.380000	0.055000	0.000000	18.839000	33352	0
ubuntu_ubuntu_98 1	17.315000	1.417000	0.236000	0.000000	18.968000	33353	0
ubuntu_ubuntu_100 1	18.085000	0.756000	0.095000	0.000000	18.936000	33354	0
ubuntu_ubuntu_102 1	18.796000	0.587000	0.093000	0.000000	19.476000	33355	0
ubuntu_ubuntu_123 0	0.347000	0.012000	0.126000	0.000000	0.485000	33409	1024
ubuntu_ubuntu_130 0	0.332000	0.049000	0.131000	0.00ubuntu_ubuntu_8 0	0.561000	0.047000	0.178000	0.000000	0.786000	66671	2048
ubuntu_ubuntu_21 1	2.606000	2.328000	0.145000	0.000000	5.079000	66668	0
ubuntu_ubuntu_22 1	2.108000	2.795000	0.160000	0.000000	5.063000	66669	0
ubuntu_ubuntu_19 1	2.633000	2.871000	0.152000	0.000000	5.656000	66666	0
ubuntu_ubuntu_23 1	2.808000	2.330000	0.725000	0.000000	5.863000	66670	0
ubuntu_ubuntu_24 2	6.051000	0.311000	0.125000	0.000000	6.487000	66667	1024
ubuntu_ubuntu_42 1	5.570000	0.090000	0.300000	0.000000	5.960000	66672	0
ubuntu_ubuntu_35 0	0.289000	0.020000	0.108000	0.000000	0.417000	66684	2048
ubuntu_ubuntu_47 0	0.286000	0.019000	0.111000	0.000000	0.416000	66694	2048
ubuntu_ubuntu_53 0	0.320000	0.021000	0.109000	0.000000	0.450000	66696	2048
ubuntu_ubuntu_46 1	12.925000	1.822000	0.123000	0.000000	14.870000	66676	0
ubuntu_ubuntu_45 1	12.954000	2.544000	0.107000	0.000000	15.605000	66674	0
ubuntu_ubuntu_51 1	1.863000	10.415000	0.132000	0.000000	12.410000	66678	0
ubuntu_ubuntu_48 1	12.277000	2.823000	0.139000	0.000000	15.239000	66677	0
ubuntu_ubuntu_66 0	16.881000	0.995000	0.116000	0.000000	17.992000	66705	2048
ubuntu_ubuntu_44 1	14.435000	17.584000	0.100000	0.000000	32.119000	66673	0
ubuntu_ubuntu_52 1	18.144000	10.741000	0.245000	0.000000	29.130000	66679	0
ubuntu_ubuntu_53 1	24.205000	4.153000	0.625000	0.000000	28.983000	66680	0
ubuntu_ubuntu_83 2	31.325000	1.301000	0.087000	0.000000	32.713000	66675	1024
ubuntu_ubuntu_87 1	24.177000	3.084000	0.026000	0.000000	27.287000	66686	0
